Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
0,29108.56918435366,West,Zone 3,7,4,4,4475,1,19,0,0,1,140,22.0,14,0,0,4,19,18062
0,12035.953852168579,North,Zone 6,6,0,3,5484,1,33,0,0,1,191,30.0,4,0,3,3,23,5078
0,31378.260035127445,South,Zone 4,2,0,2,4176,1,43,0,0,1,190,31.0,18,0,4,3,26,22071
0,43838.31739873444,West,Zone 3,8,1,3,4146,0,49,0,0,0,84,19.0,26,0,0,3,19,33082
0,27740.11693606159,West,Zone 5,3,0,2,4553,1,30,0,0,1,186,35.0,15,1,2,4,14,18147
0,33063.354051802446,West,Zone 5,8,0,4,4732,0,55,0,0,0,75,38.0,20,1,4,5,10,25093
0,22062.106132374058,South,Zone 4,4,0,3,5516,0,22,0,0,1,123,29.0,8,1,3,3,20,11131
0,17832.34234409422,South,Zone 4,8,0,2,5337,1,42,0,0,0,193,17.0,6,0,2,1,26,7068
0,58182.578356632635,North,Zone 3,2,0,3,7822,1,35,0,0,0,76,50.0,37,1,4,5,27,49091
0,44181.53774395029,North,Zone 6,0,2,3,5577,0,69,0,0,1,230,37.0,28,0,2,4,13,33100
0,21836.338682425343,West,Zone 2,1,0,4,4166,0,41,0,0,1,199,26.0,9,0,2,5,18,11068
1,53771.61776503406,North,Zone 2,2,0,4,3409,1,69,0,0,1,241,24.0,34,0,1,3,22,43081
0,38914.29646226131,North,Zone 3,2,1,3,4718,0,57,0,0,0,208,22.0,24,0,2,5,19,29073
0,28780.054798520494,West,Zone 6,5,0,3,4686,1,36,0,0,1,60,32.0,14,0,2,3,8,17095
0,57038.29191147718,West,Zone 4,1,0,4,5924,0,54,0,0,1,85,31.0,34,0,3,4,26,46121
0,19502.984749571435,South,Zone 5,0,0,2,4463,1,34,0,0,1,260,30.0,7,0,0,1,25,9096
1,23591.553751613763,West,Zone 6,5,2,3,3305,0,30,0,0,1,222,26.0,12,0,2,4,6,13085
0,26055.909207092147,West,Zone 5,6,2,2,5499,1,24,0,0,0,61,28.0,14,0,1,3,10,16066
0,28556.982997950716,West,Zone 5,7,1,5,5016,1,52,0,0,1,100,36.0,14,0,3,4,14,18079
0,36511.42936296542,South,Zone 6,0,2,3,4673,1,26,0,0,0,257,36.0,24,0,1,3,2,27104
0,29495.82211600433,West,Zone 4,7,0,2,4952,1,69,0,0,1,90,42.0,13,0,3,4,11,18122
0,13698.332633495062,North,Zone 6,1,0,2,3467,1,27,0,0,1,194,28.0,0,0,0,0,28,4115
0,29197.934589562283,West,Zone 3,5,0,3,7850,1,18,0,0,0,119,21.0,18,0,1,6,27,20076
0,15459.022583257387,North,Zone 6,4,0,4,4943,0,30,0,0,1,183,62.0,0,0,0,0,23,6123
0,38275.887142337924,North,Zone 6,6,4,4,7505,1,42,0,0,1,234,40.0,22,0,3,4,9,27105
0,35682.362837765424,North,Zone 6,5,0,6,4435,1,69,0,0,1,224,29.0,23,0,2,3,13,27121
0,38509.793081778655,West,Zone 4,2,4,4,6478,0,64,0,0,0,98,15.0,22,0,0,3,26,27109
0,41927.482195890916,North,Zone 6,4,4,4,5204,0,68,0,1,1,222,31.0,24,1,4,4,15,32059
0,16033.714019691135,West,Zone 6,1,0,4,3856,0,61,0,0,0,78,29.0,5,0,2,1,9,6151
0,25578.848490775963,West,Zone 4,2,0,2,4545,0,50,0,0,0,238,15.0,13,0,2,4,26,16089
0,28894.380279976678,South,Zone 3,0,5,2,3982,1,33,0,0,1,217,30.0,15,0,4,2,19,19079
0,17460.971659262883,North,Zone 6,6,4,2,7501,0,30,0,0,1,177,28.0,4,0,0,3,4,6087
1,33926.91997287363,North,Zone 4,3,2,2,5449,1,54,0,0,1,90,29.0,18,1,4,3,26,24097
0,25627.161360449754,West,Zone 4,6,0,3,4250,0,60,0,0,0,267,15.0,11,1,1,3,11,15142
0,46139.6656639847,North,Zone 6,7,0,4,4947,1,69,0,0,0,70,24.0,26,0,3,2,29,35118
0,17699.181994432234,South,Zone 3,7,0,2,3970,1,22,1,0,1,156,40.0,7,1,1,3,27,8126
0,39643.34959408253,West,Zone 4,0,0,4,3900,1,31,0,0,1,127,33.0,24,0,2,2,26,30073
1,16669.186643703753,South,Zone 6,4,0,2,4968,0,67,0,0,0,107,21.0,5,1,4,4,2,7083
0,15059.262874766144,North,Zone 2,1,0,3,5308,1,56,1,0,1,99,46.0,0,0,0,0,18,4144
0,27822.433144612034,West,Zone 6,2,1,2,5045,1,59,0,0,0,148,49.0,15,0,1,5,23,18070
0,15362.126082401192,West,Zone 3,8,0,4,9581,1,23,0,0,1,218,28.0,4,0,3,1,19,5059
0,25933.23392394242,West,Zone 4,1,0,4,3619,1,68,0,0,1,90,33.0,14,0,2,4,11,16108
0,32933.19452192797,South,Zone 6,4,0,2,4435,1,24,0,0,0,61,28.0,18,0,1,4,9,23087
0,35075.852842804336,West,Zone 6,2,0,3,3829,0,57,0,0,0,95,19.0,19,0,4,2,6,25078
0,43424.08285480134,North,Zone 6,8,0,4,4166,1,58,0,0,1,57,28.0,24,1,0,3,9,34126
0,41239.33068161623,West,Zone 2,5,0,3,7355,1,47,0,0,1,60,28.0,25,0,2,4,1,32123
1,60264.050766336426,North,Zone 2,3,0,2,4720,1,66,1,0,1,149,28.0,38,0,3,6,12,51140
0,38978.95955899825,North,Zone 4,2,0,4,4224,0,29,0,0,1,269,25.0,25,0,2,6,26,30091
0,36367.070288184084,West,Zone 6,6,0,3,4690,0,63,0,0,1,106,29.0,22,0,0,4,6,27108
0,31922.052807531527,North,Zone 4,8,3,2,3696,1,70,0,0,1,89,44.0,19,0,1,6,26,22081
0,19128.464521869013,North,Zone 3,1,0,1,3545,1,17,0,0,1,223,28.0,8,0,0,2,27,10083
0,32548.778762860125,West,Zone 3,0,0,4,4947,1,21,0,0,1,107,26.0,19,0,4,3,27,23070
1,48926.633259056,North,Zone 6,4,0,2,4042,0,51,0,0,0,193,18.0,28,0,3,5,23,38114
0,56738.04866072449,West,Zone 6,5,0,10,5025,1,24,0,0,1,160,21.0,38,0,1,5,9,47145
0,32552.411961326583,South,Zone 2,1,1,2,5527,0,36,0,0,1,248,29.0,18,0,2,5,32,22118
0,18524.317080792418,North,Zone 2,0,0,2,4208,1,44,0,0,1,94,49.0,7,0,1,1,1,8128
0,15307.34685449351,South,Zone 4,5,0,2,4119,1,43,0,0,1,254,45.0,6,0,2,2,26,7095
0,42521.271093594136,South,Zone 6,4,1,2,4707,1,33,0,0,1,138,27.0,25,0,3,3,29,32059
0,19871.210648316366,North,Zone 4,4,0,4,8304,1,17,0,0,0,103,28.0,8,1,2,1,26,10134
0,24398.397282535007,West,Zone 6,5,1,4,5788,1,24,0,0,1,147,46.0,13,0,2,2,23,15104
0,40212.98642678409,North,Zone 6,3,0,4,4418,0,18,0,0,0,195,19.0,23,1,0,2,6,30135
0,38504.43028073536,North,Zone 1,4,0,4,4523,0,25,0,0,0,156,20.0,21,1,0,3,31,28086
0,15002.089660860454,South,Zone 4,4,0,2,4062,1,42,0,0,1,148,32.0,5,1,3,2,20,7138
0,31845.948724040834,North,Zone 6,5,3,4,4107,0,17,0,0,1,253,27.0,17,1,0,4,13,22087
0,40755.54695010149,North,Zone 1,3,0,2,5451,1,70,0,0,0,97,25.0,23,0,0,5,31,30120
0,16912.97696400563,North,Zone 2,3,0,2,4502,0,54,0,0,0,236,30.0,5,1,0,2,1,7067
1,31785.13994075796,North,Zone 5,1,0,3,4744,0,20,0,0,1,115,39.0,16,0,0,6,17,21131
0,27732.470108752546,North,Zone 4,7,0,2,4622,0,55,0,0,0,241,24.0,15,1,2,4,26,19066
0,36439.00222197201,South,Zone 4,4,0,2,4344,1,28,1,1,1,94,28.0,19,1,4,2,26,27091
0,30271.57479839659,West,Zone 4,8,5,4,4853,1,30,0,0,0,235,34.0,16,0,3,2,26,20123
0,16544.782953821086,East,Zone 3,0,0,4,5299,1,17,0,0,1,270,27.0,8,0,2,3,27,9131
0,16379.608526832693,North,Zone 4,1,5,4,5086,1,35,0,0,1,126,22.0,6,0,3,3,26,7132
0,45112.61063586301,North,Zone 6,7,0,2,5396,1,46,0,0,0,118,32.0,27,0,3,3,28,34120
0,32882.153544685236,North,Zone 3,7,0,3,5072,1,46,0,0,1,222,35.0,16,1,4,2,27,23095
0,38078.28481403462,North,Zone 6,0,0,2,5265,0,43,0,0,0,205,34.0,20,0,3,2,28,26065
0,31506.64725642436,North,Zone 3,0,0,5,4619,0,64,1,1,1,271,28.0,19,0,2,1,27,22124
0,39661.77152893049,West,Zone 6,2,2,3,5399,1,62,0,0,1,164,44.0,23,1,4,6,15,30102
0,28748.569108920496,West,Zone 6,7,2,2,4773,1,44,0,0,1,230,43.0,16,1,2,2,6,19061
0,24749.751727362327,South,Zone 1,7,1,2,5529,0,70,0,0,0,164,21.0,13,0,1,3,21,15108
0,13965.719599799724,West,Zone 1,2,2,3,4618,1,29,0,0,1,60,29.0,4,0,2,1,21,5086
0,31816.746082658847,North,Zone 6,0,0,2,4977,0,57,0,0,1,66,38.0,18,0,4,2,23,22110
1,29278.705319569213,North,Zone 6,8,2,2,6038,0,56,0,0,0,143,23.0,14,0,0,5,23,18083
0,38979.09114565076,North,Zone 5,4,3,2,5198,0,40,0,0,0,264,26.0,25,0,1,4,24,29057
0,20773.519274780665,West,Zone 2,4,1,3,4380,0,67,0,0,1,255,25.0,7,1,0,2,12,10135
0,20759.355979580134,North,Zone 6,4,4,4,7054,1,57,0,0,1,77,40.0,7,0,1,2,9,9103
0,22520.781240510267,South,Zone 4,7,2,4,4734,0,61,0,0,0,222,27.0,10,0,0,6,11,13091
0,14281.775096858932,West,Zone 4,8,0,4,5537,0,52,0,0,1,177,27.0,4,0,2,3,11,4090
0,41603.97182681715,North,Zone 6,6,2,2,5014,1,59,1,1,1,65,46.0,23,0,0,4,23,31134
0,43666.15460205789,North,Zone 5,6,2,4,4309,1,17,1,0,1,80,32.0,25,1,4,3,17,33137
0,19420.711512582064,North,Zone 1,8,1,4,5397,1,16,0,0,1,248,36.0,8,0,2,1,30,9125
0,25378.43467247444,South,Zone 5,2,3,2,6899,0,33,0,0,0,154,18.0,13,0,2,2,14,15130
0,15634.154553170109,South,Zone 2,5,1,2,6167,1,50,0,0,1,247,25.0,4,0,0,2,32,5095
0,36609.983639904094,North,Zone 1,4,4,3,5497,0,29,0,0,1,180,23.0,22,0,2,4,21,26140
0,52122.74639160489,North,Zone 3,4,0,2,5184,1,68,0,0,1,211,20.0,33,1,3,4,19,43087
0,17859.302281047254,West,Zone 4,0,5,3,4774,1,67,0,0,0,197,21.0,5,0,3,3,11,7104
0,23469.719627366503,South,Zone 2,3,0,3,4874,0,41,0,0,1,154,27.0,10,0,0,1,32,13057
0,18170.99637427159,West,Zone 1,5,2,4,6118,1,58,0,0,0,151,23.0,6,1,0,3,31,9117
0,37003.928320191015,West,Zone 6,6,0,3,4874,1,18,0,0,1,159,35.0,20,1,0,5,23,28115
0,17509.804424408627,South,Zone 3,8,0,3,6460,0,56,0,0,0,251,29.0,6,0,2,1,27,7059
0,20196.779343780894,South,Zone 3,5,0,4,3783,0,64,0,0,0,179,28.0,10,1,1,1,19,11080
0,15148.133243581076,South,Zone 2,3,0,2,4038,1,30,0,0,1,189,24.0,5,0,2,3,32,5062
0,41618.85534051414,South,Zone 6,4,0,4,4918,0,64,0,0,1,106,23.0,25,1,3,2,2,32133
0,22119.018039944887,West,Zone 4,0,3,2,5763,0,56,0,0,1,108,29.0,10,0,1,4,26,12068
0,38713.92312213708,North,Zone 3,7,0,1,4786,0,43,0,0,1,162,26.0,22,0,0,3,27,29131
0,24759.842625574616,North,Zone 1,0,3,5,4359,0,47,0,0,0,127,30.0,12,0,1,2,21,13129
0,32282.294653082066,North,Zone 3,3,0,3,5618,0,61,0,0,0,174,28.0,15,1,4,3,19,21081
0,31974.854920936705,West,Zone 4,0,0,5,4040,1,55,1,0,1,133,33.0,17,0,2,3,26,21060
0,16471.123018525734,North,Zone 3,5,0,4,4854,1,65,0,0,1,115,21.0,0,0,0,0,19,6146
0,16523.157059401845,North,Zone 1,4,2,3,5407,1,55,0,0,1,81,30.0,6,0,2,3,3,7099
1,41503.352412331515,West,Zone 2,3,0,8,4727,0,19,0,0,1,73,30.0,25,0,0,4,12,32137
0,15606.976544750707,South,Zone 6,7,0,2,3839,0,32,0,0,0,156,44.0,4,0,2,6,2,5140
0,15536.568043088671,South,Zone 1,8,3,2,3850,1,33,0,0,1,191,28.0,4,1,0,1,21,5070
0,47138.89146376628,North,Zone 6,5,0,3,5013,1,17,0,0,1,112,30.0,30,1,2,3,28,39079
0,18765.208228034804,South,Zone 2,2,0,2,4949,1,46,0,0,1,175,28.0,8,0,2,5,32,10103
0,39762.09020782565,South,Zone 3,6,4,2,4080,0,46,0,1,1,158,29.0,24,1,4,6,19,31074
0,21606.698107962795,North,Zone 1,4,3,2,5208,0,67,0,0,0,79,16.0,9,0,3,3,31,11102
0,19762.54958961341,North,Zone 6,8,5,3,3890,1,48,0,0,1,172,37.0,7,1,4,2,28,10139
0,32025.052076972876,North,Zone 5,5,4,2,5599,1,65,0,0,1,220,22.0,17,1,4,6,17,22072
0,31060.640687176656,West,Zone 3,2,1,3,4534,0,40,0,0,0,117,19.0,19,1,1,2,19,23134
0,24678.568566606446,North,Zone 6,0,0,4,4438,1,29,0,0,0,97,34.0,12,0,3,2,28,15125
0,34302.38263756256,South,Zone 5,7,1,3,4570,1,45,1,1,0,175,30.0,18,1,4,5,25,24151
0,53613.714085269516,West,Zone 5,1,0,2,5275,0,48,0,0,0,124,31.0,36,0,1,3,25,44059
0,15911.277709323876,North,Zone 5,3,2,3,5403,1,20,0,0,1,163,29.0,4,1,4,4,17,5102
0,42933.34904314269,South,Zone 2,4,2,2,5852,1,47,0,0,1,97,25.0,25,1,4,2,32,33095
0,54888.328122729086,East,Zone 4,8,0,6,3614,0,18,0,0,0,265,24.0,34,1,0,3,26,45068
1,51812.31556037748,South,Zone 2,3,0,2,4798,1,41,0,0,0,63,22.0,32,1,4,5,1,42138
0,51158.41343155985,South,Zone 5,5,0,2,4184,1,15,0,0,1,245,25.0,35,0,2,6,25,43120
0,39339.3244195305,North,Zone 2,8,0,2,4282,1,51,0,0,0,94,38.0,21,0,3,1,18,30065
0,14226.55204834804,North,Zone 2,2,1,4,5402,1,35,0,0,1,269,20.0,4,0,0,2,12,5093
0,16451.491595428277,West,Zone 1,4,0,4,6601,0,69,0,0,0,195,32.0,5,1,0,1,30,7109
0,41471.60993527057,North,Zone 4,4,0,4,6582,0,51,0,0,0,271,24.0,24,1,4,5,26,31083
0,35488.13573529311,North,Zone 6,7,0,4,5049,0,45,0,0,0,206,18.0,19,0,3,2,6,24085
0,38572.23348998209,North,Zone 5,3,4,2,5138,0,28,0,0,1,92,30.0,23,0,0,6,17,29116
0,26145.042314373033,North,Zone 6,0,2,3,3721,0,19,0,0,1,115,25.0,14,0,4,6,28,17136
1,25579.758732082268,North,Zone 5,3,0,3,3485,0,70,0,0,0,119,23.0,12,0,3,5,24,15107
0,26306.41915084293,North,Zone 5,7,0,5,4787,1,69,0,0,1,243,34.0,13,0,3,2,24,16080
0,25055.296897878863,West,Zone 6,1,0,2,3446,1,40,0,0,0,154,24.0,12,0,0,2,6,16061
0,38029.264385878836,West,Zone 4,1,0,2,4361,0,43,0,0,1,143,24.0,22,0,0,6,26,28082
0,33282.16279015578,North,Zone 6,8,0,3,5639,0,52,1,0,1,221,32.0,20,0,2,3,13,23102
0,38990.67454992468,West,Zone 6,6,0,5,8332,1,33,0,0,1,214,27.0,24,0,0,3,6,30149
0,34233.86363926943,West,Zone 6,8,1,5,3557,1,46,0,0,0,61,28.0,18,0,3,2,9,23144
0,41486.09872818536,West,Zone 6,8,0,3,4412,1,39,0,0,0,77,32.0,26,0,0,4,23,32067
0,31723.6720833379,West,Zone 4,1,0,4,5690,0,18,0,0,1,214,28.0,20,0,2,2,11,23073
0,32820.577838427154,North,Zone 6,8,3,2,4415,1,44,0,0,1,155,33.0,18,1,4,3,23,23151
0,25120.21020636691,South,Zone 5,6,2,3,4742,0,30,0,0,1,247,32.0,11,1,4,5,25,15102
0,32880.06682842556,North,Zone 4,6,1,3,5717,0,30,1,0,1,202,36.0,17,0,1,5,26,21118
0,27337.301153550496,West,Zone 6,6,0,7,3709,0,58,0,0,1,124,40.0,12,0,3,1,6,17093
0,12584.418589860561,North,Zone 6,3,1,3,4498,1,66,0,0,1,165,32.0,0,0,0,0,28,3102
0,34087.65096162629,North,Zone 5,0,0,3,5188,0,64,0,0,0,204,22.0,21,0,1,2,17,24082
0,15577.774671698504,North,Zone 6,5,0,2,5313,1,52,0,0,1,193,28.0,0,0,0,0,13,5124
0,14376.989568671896,North,Zone 4,8,3,3,6237,0,66,0,0,0,134,20.0,4,1,2,6,26,4055
0,28811.863120794354,North,Zone 5,1,3,4,4250,1,45,0,1,1,150,31.0,17,0,1,6,17,19085
0,20994.95098492528,North,Zone 2,6,0,3,4959,1,62,0,0,0,152,33.0,8,0,0,3,22,11118
0,21474.003682738068,South,Zone 2,8,0,3,4810,0,61,0,0,0,129,20.0,9,1,4,5,32,12133
0,47556.101500084005,West,Zone 3,4,0,4,4907,0,20,0,0,0,85,23.0,30,0,1,4,19,38059
0,32405.710822836354,West,Zone 2,1,1,3,4646,1,20,0,0,1,256,32.0,19,0,2,6,1,22141
0,42288.4964339812,West,Zone 2,0,0,3,4138,1,54,0,0,1,263,36.0,25,0,3,4,18,32118
0,15998.22936702612,West,Zone 6,4,0,2,4771,0,50,0,0,0,210,19.0,5,0,2,1,23,6121
0,43820.47652273675,West,Zone 6,7,0,6,3974,1,50,0,0,0,203,28.0,29,0,1,3,6,35074
0,40525.04255493039,South,Zone 1,6,0,4,3840,0,41,0,0,0,90,32.0,24,0,3,4,16,31068
0,40076.659195231565,North,Zone 6,1,0,2,5319,0,17,0,0,1,77,56.0,21,0,4,4,28,30099
1,40089.2146855632,West,Zone 5,5,0,5,4427,1,35,0,0,0,60,20.0,21,1,4,4,24,31086
0,23860.32364244326,West,Zone 3,1,3,4,4822,0,28,0,0,0,237,32.0,10,1,2,6,19,12105
0,21645.70640769128,East,Zone 4,7,0,6,5711,1,54,1,0,1,246,31.0,9,0,1,5,26,11130
0,56648.85534419548,North,Zone 6,6,0,2,4809,0,42,0,0,1,269,25.0,38,0,1,3,13,47115
0,26880.673469340174,North,Zone 6,6,2,3,4163,0,32,0,0,0,87,22.0,15,0,0,4,6,18108
0,17992.142882675587,North,Zone 5,5,3,3,4842,1,19,0,0,1,74,28.0,6,0,2,4,25,7133
1,31097.715316791666,North,Zone 6,8,0,3,5438,0,45,0,0,0,92,23.0,17,0,3,4,23,23070
1,33582.005617487805,South,Zone 5,7,0,3,5343,1,32,0,0,1,110,45.0,16,0,3,2,10,23095
0,35079.923436151694,North,Zone 5,7,0,3,6639,0,35,1,0,1,74,28.0,20,1,0,5,10,26139
1,18515.381678022422,West,Zone 2,8,3,2,4508,1,48,0,0,1,123,29.0,5,0,0,5,12,7074
0,14660.259912686168,North,Zone 6,2,3,3,4914,0,41,0,0,0,174,25.0,4,0,0,1,9,5105
0,39732.90436503722,North,Zone 3,8,2,3,4315,1,61,0,0,1,214,23.0,26,0,1,5,27,30131
0,21131.588793927163,North,Zone 3,2,3,3,5114,0,63,0,0,1,239,25.0,9,1,3,3,27,12109
1,46327.67906192566,North,Zone 2,3,4,2,5023,0,53,0,0,1,79,30.0,27,1,0,6,1,35135
0,53907.140100128636,North,Zone 5,0,0,4,3390,0,25,0,0,0,226,15.0,34,0,3,4,24,45145
0,16519.939458606023,South,Zone 2,5,0,4,3904,0,32,0,0,0,134,23.0,6,0,0,3,32,8073
0,46493.844890482105,West,Zone 4,1,0,6,4169,0,64,0,0,0,206,15.0,26,0,0,3,11,36130
0,14522.756338753718,South,Zone 4,0,0,2,4548,1,45,1,0,1,255,30.0,0,0,0,0,26,3112
0,43910.4689355168,North,Zone 3,1,0,2,5305,0,47,0,0,1,89,28.0,26,0,3,6,19,34121
1,31611.071191181505,West,Zone 6,4,0,2,6721,1,44,0,0,1,246,33.0,17,0,0,3,23,22087
0,47909.36558741817,North,Zone 3,0,0,2,3081,0,56,0,0,1,224,53.0,28,0,3,2,27,38147
0,34545.65227520354,North,Zone 6,0,0,3,4698,1,36,0,0,0,58,28.0,20,0,0,3,28,25099
0,13595.510924985863,South,Zone 2,8,0,2,5324,1,64,0,0,1,269,30.0,4,1,0,1,1,5099
1,24900.137344159462,West,Zone 4,5,0,5,4690,0,29,0,0,0,248,20.0,12,0,3,3,11,16067
0,37871.93342001116,North,Zone 6,0,0,4,3866,1,69,1,0,1,103,33.0,25,0,1,2,28,28086
0,29819.39873795672,South,Zone 4,6,0,3,6159,0,47,1,0,1,101,22.0,18,0,1,5,20,20127
0,32552.525456113523,West,Zone 5,3,0,4,3896,0,17,1,0,0,251,98.0,16,1,2,4,14,21144
0,21128.930174564222,North,Zone 4,2,5,4,4633,0,31,0,0,1,189,24.0,9,0,0,1,26,11074
0,50099.632852380935,North,Zone 6,5,0,2,5076,0,31,0,0,1,181,20.0,32,0,2,3,23,40123
0,25189.543409132362,West,Zone 6,5,1,4,4987,0,58,0,0,1,229,26.0,13,0,2,6,9,15126
0,29423.75755266858,North,Zone 2,5,0,4,4557,1,33,0,0,1,168,34.0,12,1,4,3,12,18099
0,31380.676054932843,North,Zone 5,1,3,4,5083,1,37,0,0,1,63,35.0,18,0,0,3,5,22144
0,32872.15374432508,North,Zone 6,3,0,4,5858,0,45,0,0,1,254,48.0,17,1,4,2,23,24072
0,24478.988672647873,South,Zone 6,5,1,2,5169,1,21,1,0,1,154,26.0,11,1,0,2,2,15072
0,46507.926658554876,West,Zone 1,6,0,4,4892,1,57,0,0,1,200,47.0,27,1,3,5,3,38134
0,34511.9551608342,West,Zone 6,5,4,2,7133,1,61,0,0,1,103,25.0,19,1,4,4,23,25075
0,20391.859156534458,East,Zone 5,6,1,6,3863,1,35,0,0,1,171,34.0,11,0,1,3,14,12078
0,14233.268104351882,South,Zone 2,5,0,2,4726,1,54,1,0,0,214,28.0,4,1,0,3,1,5057
0,39920.19938806573,South,Zone 5,4,0,2,5640,1,49,0,0,1,230,23.0,22,0,0,4,14,30097
0,28516.934891136272,North,Zone 3,4,0,3,3347,1,35,0,0,1,207,31.0,17,0,1,6,19,20057
0,26941.552208243855,West,Zone 5,6,3,2,5687,1,55,0,0,0,132,18.0,13,0,3,3,14,16084
0,53564.03954367855,West,Zone 3,0,0,4,4237,1,57,0,0,1,253,30.0,32,0,3,3,19,43121
0,16768.287840209647,West,Zone 5,1,2,4,4147,0,36,0,0,0,199,34.0,5,0,1,3,5,6139
0,57905.816213367434,South,Zone 3,5,0,2,5157,0,54,0,0,1,238,31.0,36,1,4,4,27,48133
0,14497.446027449583,North,Zone 6,8,2,3,5291,1,65,0,0,1,239,29.0,4,0,2,3,7,5145
0,34171.91769619871,North,Zone 3,3,0,4,5402,1,55,0,0,1,220,27.0,17,0,3,1,27,24057
0,42852.54928188381,North,Zone 1,8,2,3,5301,1,25,0,0,1,190,33.0,26,0,0,3,31,32063
0,34312.1006568899,West,Zone 4,6,0,2,5156,1,57,0,0,1,225,25.0,17,0,3,1,11,24102
0,17056.40133643766,North,Zone 6,7,1,2,5029,0,47,0,0,1,192,40.0,4,1,0,3,28,6084
0,13124.851503580643,North,Zone 5,2,0,2,5637,0,62,0,0,1,136,28.0,0,0,0,0,17,3112
0,31038.004403493444,West,Zone 6,3,2,2,4047,0,36,0,0,0,160,19.0,18,0,1,2,23,20090
0,20061.12855988762,North,Zone 6,4,0,5,3404,0,49,0,0,0,223,20.0,7,0,0,3,28,9097
0,33965.03888377623,North,Zone 6,6,1,4,3692,1,47,0,0,1,212,27.0,20,0,0,2,23,25109
0,23140.89555735774,North,Zone 6,4,0,3,4403,1,38,0,0,0,250,22.0,10,1,4,4,28,13137
0,16703.787194328506,South,Zone 5,3,2,3,4207,0,46,0,0,0,262,28.0,4,1,0,3,10,6148
0,35723.21018790263,North,Zone 6,4,0,4,4101,0,48,0,0,1,176,25.0,20,1,1,1,29,26062
0,31859.425502339393,North,Zone 1,5,1,5,4187,1,35,0,0,0,134,19.0,19,0,1,3,31,22078
0,16505.820924635424,South,Zone 6,6,0,4,5167,0,37,1,0,1,72,28.0,6,0,3,2,29,7104
0,40758.25005794327,South,Zone 5,4,0,3,5520,1,66,0,0,1,174,25.0,25,0,3,6,14,31070
0,51739.7128178924,West,Zone 4,0,0,3,5947,0,63,0,0,0,56,34.0,30,0,3,2,11,41083
0,35477.97167949473,North,Zone 4,0,0,3,4421,0,39,0,0,1,183,39.0,19,0,4,6,26,23065
0,33309.28172637991,West,Zone 3,0,0,5,4411,0,16,0,0,1,81,32.0,19,0,2,3,19,24098
0,43532.80596754557,North,Zone 3,2,2,4,4009,1,24,0,0,1,57,27.0,27,0,4,6,27,33110
0,47704.448293915375,West,Zone 4,3,0,3,4351,1,48,0,0,1,243,19.0,29,0,3,5,11,38064
0,47410.60486749997,South,Zone 3,8,0,2,6159,0,42,0,0,0,126,20.0,31,0,2,4,27,38056
0,32322.63946507441,North,Zone 6,2,0,3,4253,0,47,0,0,1,207,32.0,20,1,1,5,13,24108
0,15085.907304584627,West,Zone 4,5,0,1,3907,0,41,0,0,1,238,23.0,4,1,0,3,26,5079
0,33538.847667279144,North,Zone 1,5,1,3,5426,0,67,1,1,1,199,21.0,19,0,1,3,31,22108
0,38266.492594644114,East,Zone 4,2,0,7,4201,1,22,0,1,1,94,42.0,25,0,2,5,26,29105
0,18531.051323937012,West,Zone 5,6,0,3,3664,1,37,0,0,0,247,50.0,6,1,0,1,10,8060
0,49728.06233827465,North,Zone 6,2,0,2,4492,1,28,0,0,1,201,30.0,28,1,0,5,13,40121
0,16505.097795242116,South,Zone 6,6,0,2,5747,1,59,0,0,1,235,22.0,0,0,0,0,29,5080
0,47619.348902918784,North,Zone 6,0,0,4,4564,1,70,0,0,1,257,33.0,28,0,3,2,29,37145
0,14902.152886037718,North,Zone 6,3,0,2,3891,1,49,1,0,1,102,28.0,5,0,0,3,28,6124
0,35590.31195109956,North,Zone 5,1,0,2,5478,0,70,0,0,1,86,26.0,22,0,1,5,25,25065
0,33073.21423069273,North,Zone 6,4,0,3,6066,1,67,0,0,1,167,31.0,17,1,4,3,6,24099
0,15421.991476540785,South,Zone 5,5,1,2,5838,1,25,0,0,1,200,26.0,4,0,3,3,10,5089
0,35173.26570106929,South,Zone 5,0,2,3,4648,1,21,0,0,1,269,42.0,21,0,4,5,14,26122
0,34915.618944901325,West,Zone 5,3,0,3,5728,1,66,0,0,0,158,33.0,18,1,4,2,14,25108
1,51941.92610888462,South,Zone 4,1,2,2,7579,0,26,0,0,0,245,21.0,33,0,4,3,26,43143
0,31320.206832072527,West,Zone 2,1,1,6,4286,1,62,0,0,1,205,25.0,18,0,1,6,1,21096
0,32115.58777284754,North,Zone 6,0,0,2,4090,0,39,0,0,0,78,38.0,17,0,4,3,6,22144
0,41583.32676405766,East,Zone 4,1,3,8,4212,0,19,0,0,0,79,16.0,27,0,0,2,26,33125
0,21871.17049178439,West,Zone 1,4,0,4,5079,0,68,0,0,1,162,28.0,9,0,0,3,30,12107
0,36653.307534825304,South,Zone 2,2,0,2,5808,1,41,0,0,0,128,25.0,19,0,0,2,32,26084
